,ID,date,geometry,image,max,mean,median,min,percentile_25,percentile_75,std,observations
544,5,2016-10-01,"POLYGON ((36.40341863592295 34.17279345546601, 36.40247223647435 34.18150389320865, 36.40247223647435 34.18150389320865, 36.40886043275241 34.1946167886848, 36.41465712937509 34.18864773830283, 36.43334851848498 34.19177909610332, 36.44636151090325 34.17866575944549, 36.42530412317186 34.1650609653423, 36.41785122751413 34.16858471957912, 36.41264603054682 34.16320114685905, 36.40341863592295 34.17279345546601))",SVDNB_npp_20161001-20161031_75N060W_vcmcfg_v10_c201612011122.avg_rade9.tif,20.0085411072,8.34950723453,6.8263463974,1.59504580498,4.51539993286,10.4603710175,4.89350787855,20.0
545,6,2016-10-01,"POLYGON ((-3.722971585334537 40.40289708884961, -3.720605586713033 40.40974328064685, -3.720605586713033 40.40974328064685, -3.715636989607875 40.42019138867585, -3.721551986161634 40.43640075805357, -3.709721993054115 40.44720483385137, -3.686062006839077 40.44630456052422, -3.669026816764248 40.42793635252625, -3.669500016488549 40.42181250141204, -3.67044641593715 40.40650043449464, -3.690084204495633 40.38704007647399, -3.722971585334537 40.40289708884961))",SVDNB_npp_20161001-20161031_75N060W_vcmcfg_v10_c201612011122.avg_rade9.tif,127.343070984,62.4677734375,59.177406311,41.4183921814,52.0332117081,69.6311264038,14.2024594956,19.0
546,7,2016-10-01,"POLYGON ((23.23781930656451 24.20789188732462, 23.23781930656451 24.21630758058896, 23.24184150422106 24.23702075375219, 23.27969748216513 24.22709611768416, 23.30986396458931 24.22407542325791, 23.34913954170627 24.19386448704633, 23.30903586507177 24.16170361925751, 23.30099146975866 24.14097816093008, 23.29838887127501 24.1021089441632, 23.28774187747824 24.10189297109679, 23.27756808340577 24.11765804767638, 23.2612426929174 24.1172261536364, 23.24515390229117 24.11398690188063, 23.22693571290559 24.10383671558299, 23.21747171841957 24.11247522300706, 23.21179332172797 24.12867085318824, 23.21344952076301 24.14033043742293, 23.21676191883313 24.17638205080374, 23.22504291400839 24.20033886889199, 23.22149391607613 24.21695491858504, 23.22906511166494 24.21738647542158, 23.22906511166494 24.21738647542158, 23.23781930656451 24.20789188732462))",SVDNB_npp_20161001-20161031_75N060W_vcmcfg_v10_c201612011122.avg_rade9.tif,92.8606948853,8.82099165483,3.9980340004,0.247233718634,1.58035776019,8.36756062508,14.542285511,18.0
547,8,2016-10-01,"POLYGON ((40.31394115754461 0.04351635772517254, 40.31193005871634 0.04298400818700496, 40.31193005871634 0.04298400818700496, 40.30577846230042 0.0462372553050483, 40.30376736347215 0.04883985289264434, 40.30063241529866 0.05457739721083915, 40.30098731509189 0.05694339471172901, 40.30276181405801 0.05954599185039611, 40.30897256043946 0.05942769198308673, 40.31234410847511 0.05333524848535415, 40.31394115754461 0.04351635772517254))",SVDNB_npp_20161001-20161031_75N060W_vcmcfg_v10_c201612011122.avg_rade9.tif,8.48299598694,5.47280714247,5.23152399063,2.7062485218,3.69149637222,7.96378135681,2.13245082146,14.0
548,9,2016-10-01,"POLYGON ((40.29501316857259 0.1586811419581205, 40.33730539393197 0.1589768906494802, 40.33564919489692 0.1364408288137585, 40.3280779993081 0.1254389639706871, 40.33226285936989 0.1220230614264362, 40.32800406185118 0.1075313489858168, 40.31534596922614 0.1045738557755736, 40.31617406874366 0.09818566950095171, 40.30990417239668 0.09788992010620595, 40.30617772456781 0.1029176594556237, 40.30185977708357 0.1188289703430893, 40.29501316857259 0.1586811419581205))",SVDNB_npp_20161001-20161031_75N060W_vcmcfg_v10_c201612011122.avg_rade9.tif,6.14619159698,0.617635423892,0.264316290617,0.110492430627,0.200060591102,0.448734432459,0.994251260381,14.0
549,10,2016-10-01,"POLYGON ((7.978473859580398 16.94521982650482, 7.965697467024278 16.9456724811759, 7.952684474606006 16.96151470802103, 7.970192864405135 16.97871332744412, 8.005682843727694 16.99296888304548, 8.024610832699723 16.98233388864115, 8.019169035870267 16.9698879168973, 7.985571855444911 16.96128839989776, 7.986518254893512 16.9522358514477, 7.978473859580398 16.94521982650482))",SVDNB_npp_20161001-20161031_75N060W_vcmcfg_v10_c201612011122.avg_rade9.tif,7.58700227737,2.52530426025,1.98346400261,0.286048322916,0.975200742483,3.6826017499,1.88865806549,18.0
550,1,2016-11-01,"POLYGON ((2.035627312691083 13.54090464302728, 2.05821629299748 13.56556812152508, 2.082879771495282 13.56349362333368, 2.086798268079045 13.57386611429069, 2.098553757830333 13.57732361127637, 2.102241754615051 13.59991259158277, 2.114919243562519 13.5985295927885, 2.123217236328135 13.5646461223289, 2.140735221055545 13.55680912916138, 2.151568711610654 13.53721664624256, 2.156639707189641 13.51186166834763, 2.16885619653902 13.52131216010847, 2.172544193323738 13.53606414724734, 2.18637418126643 13.53583364744829, 2.192828175639686 13.52984065267313, 2.187987679859744 13.50494667437628, 2.171622194127558 13.49434368362022, 2.186604681065475 13.48535419145746, 2.195133173630135 13.47106320391668, 2.209654660969962 13.4680667065291, 2.203200666596706 13.44778272421315, 2.175771190510366 13.44709122481602, 2.15894470518009 13.47452070090235, 2.147880714825936 13.47429020110331, 2.160327703974359 13.45446721838545, 2.146728215830712 13.452162220395, 2.129901730500436 13.46414820994534, 2.115149743361564 13.47152420351477, 2.093713262050391 13.4747512007014, 2.083571270892417 13.47843919748612, 2.063978787973602 13.49618768201257, 2.06766678475832 13.51093966915145, 2.048765801236641 13.52039016091229, 2.048765801236641 13.52039016091229, 2.035627312691083 13.54090464302728))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,33.6323928833,9.44654541016,8.18594360352,0.730414927006,4.43213880062,13.9857068062,5.96034655098,10.0
551,2,2016-11-01,"POLYGON ((38.47102069628109 37.05147192240405, 38.49978873702004 37.05235015401434, 38.49915992738641 37.02976382630819, 38.47180670832314 37.02913633240281, 38.47180670832314 37.02913633240281, 38.47102069628109 37.05147192240405))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,196.103897095,53.2626383464,35.8473930359,1.55818092823,12.2842264175,92.3642902374,52.565623416,14.0
552,3,2016-11-01,"POLYGON ((37.12770996393091 36.20964663169034, 37.15657514711326 36.2262534448576, 37.16958813953153 36.22300871250784, 37.18094493291476 36.21327370784178, 37.17573973594745 36.18883542001652, 37.1468745527651 36.18329756044453, 37.14190595565994 36.18157883475856, 37.13291516089821 36.18406142642266, 37.12794656379306 36.18692585749726, 37.12629036475801 36.20010089114169, 37.1229779666879 36.20449207638483, 37.12605376489586 36.21002843709692, 37.12770996393091 36.20964663169034))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,8.49441623688,2.72786645982,2.32364249229,0.369960159063,0.846667975187,3.76623237133,2.08049289165,15.0
553,4,2016-11-01,"POLYGON ((37.11114797358039 36.23522347492158, 37.14498175386789 36.24552819659209, 37.16272674352917 36.24533738075836, 37.17100773870444 36.24991683218287, 37.18212793222551 36.23999434827051, 37.19182852657367 36.24362001729037, 37.20223892050829 36.24056683350689, 37.21264931444291 36.23789519986668, 37.2079173171999 36.22167260712166, 37.21359571389151 36.21365549555151, 37.21312251416721 36.18940827969338, 37.20318531995689 36.18749873114168, 37.18804292877926 36.19131778168592, 37.17905213401755 36.19399100625422, 37.17952533374185 36.19227251522219, 37.18662332960637 36.18845351123736, 37.17763253484465 36.17718636446215, 37.15823134614831 36.17661341539807, 37.15988754518337 36.15751271596962, 37.16698554104788 36.14165560071857, 37.15775814642402 36.1435662663939, 37.15326274904316 36.13898059059547, 37.14474515400574 36.13324811893126, 37.13528115951973 36.1393627404828, 37.13267856103607 36.15178159851406, 37.12179496737715 36.15292785551462, 37.1210851677907 36.16782767178398, 37.09908138061071 36.15980504566583, 37.09221998460835 36.16591759718231, 37.08938078626255 36.1790961644163, 37.08606838819244 36.19380006466865, 37.08867098667609 36.21117384213985, 37.0929297841948 36.23102486554119, 37.11114797358039 36.23522347492158))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,17.8014526367,1.48122040997,0.688352167606,0.0520084239542,0.337799966335,1.88719916344,1.82887955299,15.0
554,5,2016-11-01,"POLYGON ((36.40341863592295 34.17279345546601, 36.40247223647435 34.18150389320865, 36.40247223647435 34.18150389320865, 36.40886043275241 34.1946167886848, 36.41465712937509 34.18864773830283, 36.43334851848498 34.19177909610332, 36.44636151090325 34.17866575944549, 36.42530412317186 34.1650609653423, 36.41785122751413 34.16858471957912, 36.41264603054682 34.16320114685905, 36.40341863592295 34.17279345546601))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,21.5021114349,7.53413733658,6.30146503448,1.35912203789,4.25338888168,9.25353240967,4.55884685316,19.0
555,6,2016-11-01,"POLYGON ((-3.722971585334537 40.40289708884961, -3.720605586713033 40.40974328064685, -3.720605586713033 40.40974328064685, -3.715636989607875 40.42019138867585, -3.721551986161634 40.43640075805357, -3.709721993054115 40.44720483385137, -3.686062006839077 40.44630456052422, -3.669026816764248 40.42793635252625, -3.669500016488549 40.42181250141204, -3.67044641593715 40.40650043449464, -3.690084204495633 40.38704007647399, -3.722971585334537 40.40289708884961))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,106.932151794,60.0738436934,57.5937805176,40.4672927856,51.4008693695,65.6604499817,12.8861875983,10.0
556,7,2016-11-01,"POLYGON ((23.23781930656451 24.20789188732462, 23.23781930656451 24.21630758058896, 23.24184150422106 24.23702075375219, 23.27969748216513 24.22709611768416, 23.30986396458931 24.22407542325791, 23.34913954170627 24.19386448704633, 23.30903586507177 24.16170361925751, 23.30099146975866 24.14097816093008, 23.29838887127501 24.1021089441632, 23.28774187747824 24.10189297109679, 23.27756808340577 24.11765804767638, 23.2612426929174 24.1172261536364, 23.24515390229117 24.11398690188063, 23.22693571290559 24.10383671558299, 23.21747171841957 24.11247522300706, 23.21179332172797 24.12867085318824, 23.21344952076301 24.14033043742293, 23.21676191883313 24.17638205080374, 23.22504291400839 24.20033886889199, 23.22149391607613 24.21695491858504, 23.22906511166494 24.21738647542158, 23.22906511166494 24.21738647542158, 23.23781930656451 24.20789188732462))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,102.023902893,9.72756199692,4.31293010712,0.194778680801,1.64266806841,9.75904989243,15.7527407349,16.0
557,8,2016-11-01,"POLYGON ((40.31394115754461 0.04351635772517254, 40.31193005871634 0.04298400818700496, 40.31193005871634 0.04298400818700496, 40.30577846230042 0.0462372553050483, 40.30376736347215 0.04883985289264434, 40.30063241529866 0.05457739721083915, 40.30098731509189 0.05694339471172901, 40.30276181405801 0.05954599185039611, 40.30897256043946 0.05942769198308673, 40.31234410847511 0.05333524848535415, 40.31394115754461 0.04351635772517254))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,11.3258199692,5.75840377808,4.01370811462,1.86642611027,3.01094770432,9.94843673706,3.44320403308,9.0
558,9,2016-11-01,"POLYGON ((40.29501316857259 0.1586811419581205, 40.33730539393197 0.1589768906494802, 40.33564919489692 0.1364408288137585, 40.3280779993081 0.1254389639706871, 40.33226285936989 0.1220230614264362, 40.32800406185118 0.1075313489858168, 40.31534596922614 0.1045738557755736, 40.31617406874366 0.09818566950095171, 40.30990417239668 0.09788992010620595, 40.30617772456781 0.1029176594556237, 40.30185977708357 0.1188289703430893, 40.29501316857259 0.1586811419581205))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,6.37341165543,0.559239610333,0.154020309448,0.00629063416272,0.0911037959158,0.340028494596,1.07962595236,9.0
559,10,2016-11-01,"POLYGON ((7.978473859580398 16.94521982650482, 7.965697467024278 16.9456724811759, 7.952684474606006 16.96151470802103, 7.970192864405135 16.97871332744412, 8.005682843727694 16.99296888304548, 8.024610832699723 16.98233388864115, 8.019169035870267 16.9698879168973, 7.985571855444911 16.96128839989776, 7.986518254893512 16.9522358514477, 7.978473859580398 16.94521982650482))",SVDNB_npp_20161101-20161130_75N060W_vcmcfg_v10_c201612191231.avg_rade9.tif,10.4664096832,3.63957763672,3.05731463432,0.242848232388,1.36443084478,5.62832331657,2.65566015838,16.0
560,1,2016-12-01,"POLYGON ((2.035627312691083 13.54090464302728, 2.05821629299748 13.56556812152508, 2.082879771495282 13.56349362333368, 2.086798268079045 13.57386611429069, 2.098553757830333 13.57732361127637, 2.102241754615051 13.59991259158277, 2.114919243562519 13.5985295927885, 2.123217236328135 13.5646461223289, 2.140735221055545 13.55680912916138, 2.151568711610654 13.53721664624256, 2.156639707189641 13.51186166834763, 2.16885619653902 13.52131216010847, 2.172544193323738 13.53606414724734, 2.18637418126643 13.53583364744829, 2.192828175639686 13.52984065267313, 2.187987679859744 13.50494667437628, 2.171622194127558 13.49434368362022, 2.186604681065475 13.48535419145746, 2.195133173630135 13.47106320391668, 2.209654660969962 13.4680667065291, 2.203200666596706 13.44778272421315, 2.175771190510366 13.44709122481602, 2.15894470518009 13.47452070090235, 2.147880714825936 13.47429020110331, 2.160327703974359 13.45446721838545, 2.146728215830712 13.452162220395, 2.129901730500436 13.46414820994534, 2.115149743361564 13.47152420351477, 2.093713262050391 13.4747512007014, 2.083571270892417 13.47843919748612, 2.063978787973602 13.49618768201257, 2.06766678475832 13.51093966915145, 2.048765801236641 13.52039016091229, 2.048765801236641 13.52039016091229, 2.035627312691083 13.54090464302728))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,35.3747253418,10.8926357693,9.43049144745,0.563652932644,5.12379872799,16.5487513542,6.75960111434,17.0
561,2,2016-12-01,"POLYGON ((38.47102069628109 37.05147192240405, 38.49978873702004 37.05235015401434, 38.49915992738641 37.02976382630819, 38.47180670832314 37.02913633240281, 38.47180670832314 37.02913633240281, 38.47102069628109 37.05147192240405))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,123.798103333,32.4624430339,21.4451408386,1.61692917347,6.47346317768,43.8258190155,32.5947008115,16.0
562,3,2016-12-01,"POLYGON ((37.12770996393091 36.20964663169034, 37.15657514711326 36.2262534448576, 37.16958813953153 36.22300871250784, 37.18094493291476 36.21327370784178, 37.17573973594745 36.18883542001652, 37.1468745527651 36.18329756044453, 37.14190595565994 36.18157883475856, 37.13291516089821 36.18406142642266, 37.12794656379306 36.18692585749726, 37.12629036475801 36.20010089114169, 37.1229779666879 36.20449207638483, 37.12605376489586 36.21002843709692, 37.12770996393091 36.20964663169034))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,5.10145759583,2.34716293187,2.13440203667,0.59793895483,1.39617115259,2.9471924305,1.1673465835,12.0
563,4,2016-12-01,"POLYGON ((37.11114797358039 36.23522347492158, 37.14498175386789 36.24552819659209, 37.16272674352917 36.24533738075836, 37.17100773870444 36.24991683218287, 37.18212793222551 36.23999434827051, 37.19182852657367 36.24362001729037, 37.20223892050829 36.24056683350689, 37.21264931444291 36.23789519986668, 37.2079173171999 36.22167260712166, 37.21359571389151 36.21365549555151, 37.21312251416721 36.18940827969338, 37.20318531995689 36.18749873114168, 37.18804292877926 36.19131778168592, 37.17905213401755 36.19399100625422, 37.17952533374185 36.19227251522219, 37.18662332960637 36.18845351123736, 37.17763253484465 36.17718636446215, 37.15823134614831 36.17661341539807, 37.15988754518337 36.15751271596962, 37.16698554104788 36.14165560071857, 37.15775814642402 36.1435662663939, 37.15326274904316 36.13898059059547, 37.14474515400574 36.13324811893126, 37.13528115951973 36.1393627404828, 37.13267856103607 36.15178159851406, 37.12179496737715 36.15292785551462, 37.1210851677907 36.16782767178398, 37.09908138061071 36.15980504566583, 37.09221998460835 36.16591759718231, 37.08938078626255 36.1790961644163, 37.08606838819244 36.19380006466865, 37.08867098667609 36.21117384213985, 37.0929297841948 36.23102486554119, 37.11114797358039 36.23522347492158))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,8.45191574097,1.27029756757,0.846339643002,0.155435428023,0.396627813578,1.67578077316,1.21911614786,13.0
564,5,2016-12-01,"POLYGON ((36.40341863592295 34.17279345546601, 36.40247223647435 34.18150389320865, 36.40247223647435 34.18150389320865, 36.40886043275241 34.1946167886848, 36.41465712937509 34.18864773830283, 36.43334851848498 34.19177909610332, 36.44636151090325 34.17866575944549, 36.42530412317186 34.1650609653423, 36.41785122751413 34.16858471957912, 36.41264603054682 34.16320114685905, 36.40341863592295 34.17279345546601))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,15.1937656403,5.17142657844,4.24545431137,0.915194690228,2.92793154716,5.91817951202,3.12723874642,19.0
565,6,2016-12-01,"POLYGON ((-3.722971585334537 40.40289708884961, -3.720605586713033 40.40974328064685, -3.720605586713033 40.40974328064685, -3.715636989607875 40.42019138867585, -3.721551986161634 40.43640075805357, -3.709721993054115 40.44720483385137, -3.686062006839077 40.44630456052422, -3.669026816764248 40.42793635252625, -3.669500016488549 40.42181250141204, -3.67044641593715 40.40650043449464, -3.690084204495633 40.38704007647399, -3.722971585334537 40.40289708884961))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,169.890365601,70.2798205389,66.3262634277,42.2702560425,57.4408779144,79.9057998657,19.1403842357,16.0
566,7,2016-12-01,"POLYGON ((23.23781930656451 24.20789188732462, 23.23781930656451 24.21630758058896, 23.24184150422106 24.23702075375219, 23.27969748216513 24.22709611768416, 23.30986396458931 24.22407542325791, 23.34913954170627 24.19386448704633, 23.30903586507177 24.16170361925751, 23.30099146975866 24.14097816093008, 23.29838887127501 24.1021089441632, 23.28774187747824 24.10189297109679, 23.27756808340577 24.11765804767638, 23.2612426929174 24.1172261536364, 23.24515390229117 24.11398690188063, 23.22693571290559 24.10383671558299, 23.21747171841957 24.11247522300706, 23.21179332172797 24.12867085318824, 23.21344952076301 24.14033043742293, 23.21676191883313 24.17638205080374, 23.22504291400839 24.20033886889199, 23.22149391607613 24.21695491858504, 23.22906511166494 24.21738647542158, 23.22906511166494 24.21738647542158, 23.23781930656451 24.20789188732462))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,101.600296021,9.55775479403,3.90514016151,0.123394034803,1.50296899676,9.55680537224,16.069265017,15.0
567,8,2016-12-01,"POLYGON ((40.31394115754461 0.04351635772517254, 40.31193005871634 0.04298400818700496, 40.31193005871634 0.04298400818700496, 40.30577846230042 0.0462372553050483, 40.30376736347215 0.04883985289264434, 40.30063241529866 0.05457739721083915, 40.30098731509189 0.05694339471172901, 40.30276181405801 0.05954599185039611, 40.30897256043946 0.05942769198308673, 40.31234410847511 0.05333524848535415, 40.31394115754461 0.04351635772517254))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,7.74146556854,4.08931393094,3.24774050713,1.40287971497,1.8291156292,6.26212120056,2.23238336928,11.0
568,9,2016-12-01,"POLYGON ((40.29501316857259 0.1586811419581205, 40.33730539393197 0.1589768906494802, 40.33564919489692 0.1364408288137585, 40.3280779993081 0.1254389639706871, 40.33226285936989 0.1220230614264362, 40.32800406185118 0.1075313489858168, 40.31534596922614 0.1045738557755736, 40.31617406874366 0.09818566950095171, 40.30990417239668 0.09788992010620595, 40.30617772456781 0.1029176594556237, 40.30185977708357 0.1188289703430893, 40.29501316857259 0.1586811419581205))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,4.67165231705,0.391432753233,0.150975272059,0.00554450787604,0.0835295058787,0.30710631609,0.68638325174,10.0
569,10,2016-12-01,"POLYGON ((7.978473859580398 16.94521982650482, 7.965697467024278 16.9456724811759, 7.952684474606006 16.96151470802103, 7.970192864405135 16.97871332744412, 8.005682843727694 16.99296888304548, 8.024610832699723 16.98233388864115, 8.019169035870267 16.9698879168973, 7.985571855444911 16.96128839989776, 7.986518254893512 16.9522358514477, 7.978473859580398 16.94521982650482))",SVDNB_npp_20161201-20161231_75N060W_vcmcfg_v10_c201701271136.avg_rade9.tif,12.8772850037,4.54979766846,4.28795623779,0.300349354744,1.6888602376,6.55317020416,3.14809316273,18.0
570,1,2017-01-01,"POLYGON ((2.035627312691083 13.54090464302728, 2.05821629299748 13.56556812152508, 2.082879771495282 13.56349362333368, 2.086798268079045 13.57386611429069, 2.098553757830333 13.57732361127637, 2.102241754615051 13.59991259158277, 2.114919243562519 13.5985295927885, 2.123217236328135 13.5646461223289, 2.140735221055545 13.55680912916138, 2.151568711610654 13.53721664624256, 2.156639707189641 13.51186166834763, 2.16885619653902 13.52131216010847, 2.172544193323738 13.53606414724734, 2.18637418126643 13.53583364744829, 2.192828175639686 13.52984065267313, 2.187987679859744 13.50494667437628, 2.171622194127558 13.49434368362022, 2.186604681065475 13.48535419145746, 2.195133173630135 13.47106320391668, 2.209654660969962 13.4680667065291, 2.203200666596706 13.44778272421315, 2.175771190510366 13.44709122481602, 2.15894470518009 13.47452070090235, 2.147880714825936 13.47429020110331, 2.160327703974359 13.45446721838545, 2.146728215830712 13.452162220395, 2.129901730500436 13.46414820994534, 2.115149743361564 13.47152420351477, 2.093713262050391 13.4747512007014, 2.083571270892417 13.47843919748612, 2.063978787973602 13.49618768201257, 2.06766678475832 13.51093966915145, 2.048765801236641 13.52039016091229, 2.048765801236641 13.52039016091229, 2.035627312691083 13.54090464302728))",SVDNB_npp_20170101-20170131_75N060W_vcmcfg_v10_c201702241223.avg_rade9.tif,40.6419677734,10.7269816081,9.04399299622,0.657532393932,5.26303589344,16.2404055595,6.78098563519,14.0
571,2,2017-01-01,"POLYGON ((38.47102069628109 37.05147192240405, 38.49978873702004 37.05235015401434, 38.49915992738641 37.02976382630819, 38.47180670832314 37.02913633240281, 38.47180670832314 37.02913633240281, 38.47102069628109 37.05147192240405))",SVDNB_npp_20170101-20170131_75N060W_vcmcfg_v10_c201702241223.avg_rade9.tif,122.608596802,33.8899902344,17.4678268433,2.05680131912,8.59974503517,49.8152151108,35.7839408848,17.0
572,3,2017-01-01,"POLYGON ((37.12770996393091 36.20964663169034, 37.15657514711326 36.2262534448576, 37.16958813953153 36.22300871250784, 37.18094493291476 36.21327370784178, 37.17573973594745 36.18883542001652, 37.1468745527651 36.18329756044453, 37.14190595565994 36.18157883475856, 37.13291516089821 36.18406142642266, 37.12794656379306 36.18692585749726, 37.12629036475801 36.20010089114169, 37.1229779666879 36.20449207638483, 37.12605376489586 36.21002843709692, 37.12770996393091 36.20964663169034))",SVDNB_npp_20170101-20170131_75N060W_vcmcfg_v10_c201702241223.avg_rade9.tif,6.22920322418,2.13638794538,1.41630709171,0.589760661125,0.93697488308,2.87394499779,1.57578975887,15.0
573,4,2017-01-01,"POLYGON ((37.11114797358039 36.23522347492158, 37.14498175386789 36.24552819659209, 37.16272674352917 36.24533738075836, 37.17100773870444 36.24991683218287, 37.18212793222551 36.23999434827051, 37.19182852657367 36.24362001729037, 37.20223892050829 36.24056683350689, 37.21264931444291 36.23789519986668, 37.2079173171999 36.22167260712166, 37.21359571389151 36.21365549555151, 37.21312251416721 36.18940827969338, 37.20318531995689 36.18749873114168, 37.18804292877926 36.19131778168592, 37.17905213401755 36.19399100625422, 37.17952533374185 36.19227251522219, 37.18662332960637 36.18845351123736, 37.17763253484465 36.17718636446215, 37.15823134614831 36.17661341539807, 37.15988754518337 36.15751271596962, 37.16698554104788 36.14165560071857, 37.15775814642402 36.1435662663939, 37.15326274904316 36.13898059059547, 37.14474515400574 36.13324811893126, 37.13528115951973 36.1393627404828, 37.13267856103607 36.15178159851406, 37.12179496737715 36.15292785551462, 37.1210851677907 36.16782767178398, 37.09908138061071 36.15980504566583, 37.09221998460835 36.16591759718231, 37.08938078626255 36.1790961644163, 37.08606838819244 36.19380006466865, 37.08867098667609 36.21117384213985, 37.0929297841948 36.23102486554119, 37.11114797358039 36.23522347492158))",SVDNB_npp_20170101-20170131_75N060W_vcmcfg_v10_c201702241223.avg_rade9.tif,7.10905504227,1.14695547938,0.742459714413,0.260509431362,0.447551399469,1.31484150887,1.10513576981,16.0
574,5,2017-01-01,"POLYGON ((36.40341863592295 34.17279345546601, 36.40247223647435 34.18150389320865, 36.40247223647435 34.18150389320865, 36.40886043275241 34.1946167886848, 36.41465712937509 34.18864773830283, 36.43334851848498 34.19177909610332, 36.44636151090325 34.17866575944549, 36.42530412317186 34.1650609653423, 36.41785122751413 34.16858471957912, 36.41264603054682 34.16320114685905, 36.40341863592295 34.17279345546601))",SVDNB_npp_20170101-20170131_75N060W_vcmcfg_v10_c201702241223.avg_rade9.tif,18.1500644684,6.85529187261,5.70872688293,1.42231869698,3.70805454254,8.62412452698,4.24869337863,17.0
575,6,2017-01-01,"POLYGON ((-3.722971585334537 40.40289708884961, -3.720605586713033 40.40974328064685, -3.720605586713033 40.40974328064685, -3.715636989607875 40.42019138867585, -3.721551986161634 40.43640075805357, -3.709721993054115 40.44720483385137, -3.686062006839077 40.44630456052422, -3.669026816764248 40.42793635252625, -3.669500016488549 40.42181250141204, -3.67044641593715 40.40650043449464, -3.690084204495633 40.38704007647399, -3.722971585334537 40.40289708884961))",SVDNB_npp_20170101-20170131_75N060W_vcmcfg_v10_c201702241223.avg_rade9.tif,133.00869751,69.9541723279,67.033416748,38.9819564819,58.5465698242,78.9011764526,15.1883627951,14.0
576,7,2017-01-01,"POLYGON ((23.23781930656451 24.20789188732462, 23.23781930656451 24.21630758058896, 23.24184150422106 24.23702075375219, 23.27969748216513 24.22709611768416, 23.30986396458931 24.22407542325791, 23.34913954170627 24.19386448704633, 23.30903586507177 24.16170361925751, 23.30099146975866 24.14097816093008, 23.29838887127501 24.1021089441632, 23.28774187747824 24.10189297109679, 23.27756808340577 24.11765804767638, 23.2612426929174 24.1172261536364, 23.24515390229117 24.11398690188063, 23.22693571290559 24.10383671558299, 23.21747171841957 24.11247522300706, 23.21179332172797 24.12867085318824, 23.21344952076301 24.14033043742293, 23.21676191883313 24.17638205080374, 23.22504291400839 24.20033886889199, 23.22149391607613 24.21695491858504, 23.22906511166494 24.21738647542158, 23.22906511166494 24.21738647542158, 23.23781930656451 24.20789188732462))",SVDNB_npp_20170101-20170131_75N060W_vcmcfg_v10_c201702241223.avg_rade9.tif,91.3837814331,8.62985765862,3.77689170837,0.245239958167,1.55283689499,8.77084136009,14.2633787813,14.0
577,8,2017-01-01,"POLYGON ((40.31394115754461 0.04351635772517254, 40.31193005871634 0.04298400818700496, 40.31193005871634 0.04298400818700496, 40.30577846230042 0.0462372553050483, 40.30376736347215 0.04883985289264434, 40.30063241529866 0.05457739721083915, 40.30098731509189 0.05694339471172901, 40.30276181405801 0.05954599185039611, 40.30897256043946 0.05942769198308673, 40.31234410847511 0.05333524848535415, 40.31394115754461 0.04351635772517254))",SVDNB_npp_20170101-20170131_75N060W_vcmcfg_v10_c201702241223.avg_rade9.tif,12.887758255,6.27157592773,3.92983317375,2.10621547699,3.05317091942,10.2815217972,3.9260176867,16.0
